citation_key,decision,confidence,reason
huang_data_2021,exclude,0.96,本稿は機械学習/深層学習を中核に用いておらず、目的もデコンパイルやコードの可読性向上ではなく、データアクセスと競争構造の実証分析であるため、IN1を満たさず除外（EX-IN1）となります。
ullah_iot-based_2020,exclude,0.96,目的がクローン検出（分類）であり、デコンパイルや可読性向上が主目的ではないため（EX-A1）
li_opcode_2020,exclude,0.96,主目的がマルウェア検出であり、デコンパイルや可読性向上を目的としていないため（EX-A）。
xie_accurate_2021,exclude,0.98,主目的がAndroidアプリのクローン検出であり、デコンパイルや可読性向上が目的ではないため（EX‑A2）。
javaloy_preliminary_2020,exclude,0.86,論文の主目的は汎用エンコーダ‑デコーダ手法の評価であり、デコンパイルは複数タスクの一部に過ぎず、主要目的がデコンパイル／可読性向上ではない（EX‑A）
zhao_compile-time_2020,exclude,0.96,ML/DLが研究の中核で使用されておらず、目的もコード保護（仮想化）でありデコンパイルや可読性向上ではないため、EX-IN1に該当します。
ding_android_2020,exclude,0.96,目的はマルウェア検出であり、デコンパイルやコードの可読性向上が主目的ではないため（EX-A）。ML/DLは使用されているが、対象タスクが外れたため除外。
yeom_vulnerability_2019,exclude,0.95,目的が脆弱性評価・検出であり、デコンパイルは手段に過ぎず、ML/DL が中核である記述もなく、スクリーニング基準の EX-A3（脆弱性検出が主目的）に該当するため。
ullah_detection_2022,exclude,0.96,目的が Android アプリのクローン検出であり、デコンパイルや可読性向上ではないため EX-A1 に該当します。
tang_ssldetecter_2019,exclude,0.98,ML/DLが中核でなく、目的はSSL脆弱性検出でありデコンパイルや可読性向上が主目的ではないため
martin_clonespot_2019,exclude,0.96,本文はMinHashによるクローン検出手法であり、ML/DLは主要手法ではなく、目的もデコンパイルや可読性向上ではなくリパッケージ検出なので、基準EX-IN1・EX-Aに該当します。
saito_iterative_2019,exclude,0.99,ML/DLが中核でなく、デコンパイルや可読性向上を目的とした研究ではないため（EX-IN1）。
dong_defect_2018,exclude,0.96,目的がデコンパイルや可読性向上ではなく、バイナリの欠陥予測（分類）であるため、EX-A1（分類タスク）が適用され除外されます。
su_using_2018,exclude,0.96,ML/DLが中核ではなく、目的も広告ライブラリの分類であり、デコンパイルや可読性向上を主目的としていないため除外
ragkhitwetsagul_comparison_2018,exclude,0.96,目的はコード類似性評価であり、デコンパイルは正規化手段に過ぎず、ML/DLは中核技術ではないため、IN1およびIN2を満たさずEX-IN1／EX-Aに該当します。
zhuang_performance_2018,exclude,0.95,目的がAndroidアプリのオブfusc化と性能コスト最適化であり、デコンパイルや可読性向上が主目的ではないため（EX-A）。
chen_tinydroid_2018,exclude,0.99,目的がAndroidマルウェアの検出・分類であり、デコンパイルや可読性向上が主目的ではなく、出力もコードや擬似コードではなく分類ラベルのため除外
yan_detecting_2018,exclude,0.96,目的がマルウェア検出・分類であり、デコンパイルやコード高級化が主目的ではないため（EX-A）。ML/DLは使用しているが、IN2を満たさない。
yan_lstm-based_2018,exclude,0.96,目的がマルウェア検出であり、デコンパイルや可読性向上が主目的ではないため除外（EX-A）。
al-kaswan_extending_2023-1,exclude,0.96,目的がデコンパイルや可読性向上ではなく、逆コンパイルされたバイナリ関数の自然言語要約生成（summarisation）であるため、EX-A4（summarisation が主目的）に該当し除外する。
arasteh_trim_2025,exclude,0.92,目的はロボットファームウェアのモジュール検索と自然言語での要約であり、デコンパイルやコードの高級化・可読性向上が主目的ではないため除外（EX-A4）。
armengol-estape_learning_2022,exclude,0.98,目的がCコードからx86アセンブリへの変換（コンパイル）であり、デコンパイルや可読性向上が主目的ではないため、EX-Aに該当します。
armengol-estape_slade_2024-2,include,0.95,Transformer を中心としたニューラル手法で、最適化されたアセンブリから高品質な高級言語コードを生成することを主目的としており、入力がアセンブリ／バイナリ、出力が可読性の高いソースコードであるため、全てのIN条件を満たし除外基準に該当しない。
arranz-olmos_decompiling_2025,exclude,0.96,論文はML/DLを中核技術として用いておらず、デコンパイルはCT解析の前処理であり、目的は定数時間解析であるため、IN1を満たさず除外（EX-IN1）。
banerjee_variable_2021,include,0.95,ML/DL（Transformer/BERT）が中核であり、デコンパイルコードの変数名復元という可読性向上（高級化）を主目的とし、入力はデコンパイラ出力、出力は高級言語レベルのコードに近い変数名付与という範囲内であるため、全基準を満たす。
bielik_adversarial_2020,exclude,0.97,目的がコードモデルの敵対的ロバスト性評価・改善であり、デコンパイルや可読性向上が主目的ではないため (EX-A3)。
bu_smartbugbert_2025,exclude,0.96,目的はバイトコードからの脆弱性検出であり、デコンパイルや可読性向上は手段に過ぎず、出力も脆弱性ラベルであるため、EX-A3（脆弱性検出が主目的）に該当し除外
butz_sum-product_2020,exclude,0.96,目的はSPN（確率的モデル）をBNに変換することで、バイナリやアセンブリから高級言語ソースへの復元・可読性向上とは無関係。出力も高級言語コードや擬似コードではなくベイジアンネットワークであり、スコーピング外（EX-A・EX-B）。
cao_revisiting_2023-1,include,0.95,ML/DL（Transformer）が中心で、デコンパイラ出力を入力とし、変数名・型を付与した高級コードを出力することで可読性向上（高級化）を目的としているため、IN1・IN2・IN3 をすべて満たす。
cao_boosting_2023,include,0.96,"ML/DL（GNN）が主要手法であり、目的は最適化バイナリのデコンパイル（高級言語ソース復元）で、入力はバイナリ、出力はC/C++等の高級コード。全ての基準 (IN1, IN2, IN3) を満たすため。"
chakraborty_architecture_2020,exclude,0.99,ML/DLが研究の中心ではなく、単なるアーキテクチャ変換手法であるため、IN1を満たさずEX‑IN1で除外
chawla_decompilation-driven_2026,exclude,0.96,目的はマルウェア検出という分類タスクであり、デコンパイルは前処理に過ぎないため、デコンパイル／可読性向上が主目的ではない（EX-A）。
chen_augmenting_2021,include,0.85,MLによる変数名・型推定が手法の中核であり、デコンパイラ出力を高級言語レベルに改善することが主目的で、入力はデコンパイル結果、出力は高級コード（名前・型付き）であるため、IN1・IN2・IN3 をすべて満たす。
chen_recopilot_2025,exclude,0.9,目的が関数名復元・変数型推定といったバイナリ分析であり、デコンパイルや可読性向上（高級化）ではないため除外
chen_suigpt_2025-1,include,0.96,LLMを中核とした手法で、バイトコードを人間可読な高級言語ソースへ復元することが主目的であり、入力はスマートコントラクトのバイトコード、出力はMoveソースコードで、基準のIN1・IN2・IN3をすべて満たすため。
chukkol_vulcatch_2024,exclude,0.95,主目的がバイナリ脆弱性検出であり、デコンパイルは検出のための前処理に過ぎないため、目的が「デコンパイル／可読性向上」ではなくEX-A3に該当します。
cotroneo_can_2025-1,exclude,0.95,主目的がバイナリの脆弱性予測であり、デコンパイルは手段に過ぎないため、目的がデコンパイル/可読性向上ではなくEX-A3に該当します。
cristea_malcve_2025,exclude,0.95,目的がマルウェア検出と CVE 付与の分類であり、デコンパイルやコードの高級化が主目的ではなく、検出タスクが中心となっているため (EX-A3)。
david_decompiling_2025,include,0.95,ML/DL（LLM）が中心技術であり、目的はバイトコードからSolidityソースへ復元するデコンパイルで、入力はバイナリ、出力は高級言語コードと明記されているため、IN1・IN2・IN3 をすべて満たす。
dramko_idioms_2025,include,0.9,ML/DL（LLM）を中心に用いたニューラルデコンパイル手法で、バイナリ/アセンブリから高級言語コードと型定義を生成することが主目的であり、入力は低水準表現、出力はソースに近い高級コードであるため、IN1・IN2・IN3 をすべて満たす。
enders_dewolf_2022,exclude,0.96,本文に機械学習・ディープラーニングを用いたことが記載されておらず、ML/DLが研究の中核でないため（EX-IN1）。
erinfolami_declassifier_2019-1,exclude,0.95,本文に機械学習／ディープラーニングが中心的手法として言及されておらず、クラス継承推論は静的解析ベースであるため、IN1を満たさず除外（EX-IN1）となります。
erinfolami_devil_2020-1,exclude,0.95,論文はバイナリから仮想継承構造を解析する手法を提案しているが、機械学習／ディープラーニングは使用していないため、IN1を満たさず除外（EX‑IN1）となる。
escalada_improving_2021,exclude,0.85,MLは中心だが、主目的は関数の戻り型予測であり、出力は型ラベルのみでソースコードや擬似コードの復元・高級化には至らない（EX‑B3: 出力がコード生成ではなくラベル）。
fang_stacksight_2024,include,0.95,ML/DL（LLM）が中心技術で、目的はWebAssemblyから可読なC++コードへのデコンパイル／高級化、入力はバイナリ/アセンブリ、出力は高級言語ソースであり、全てのIN条件を満たすため
feng_self-constructed_2024,include,0.95,LLM を中心とした Deep Learning 手法で decompilation を改善し、目的は高級言語コードの復元であり、入力はアセンブリ／バイナリ、出力は高級言語ソースという範囲内に収まっているため
feng_ref_2025,include,0.95,LLM が中心技術であり、目的はバイナリから高級言語へのデコンパイルで、入力はアセンブリ/バイナリ、出力は高級言語コードと明示されているため、IN1・IN2・IN3 をすべて満たす。
fu_neural-based_2019,include,0.95,論文はニューラルネットワークを中心に用いたエンドツーエンドのデコンパイル手法を提案し、目的はバイナリから高級言語相当のコード（AST）を復元することで、入力がバイナリ、出力が高級コード/ASTとなっているため、IN1・IN2・IN3 をすべて満たす。
gao_decompilebench_2025,exclude,0.95,本稿はデコンパイル手法の評価ベンチマークを提示するもので、ML/DL を中核にした新規デコンパイル手法の提案ではなく、サーベイ/ベンチマークタイプ（EX-C1）に該当するため除外
green_stride_2024,exclude,0.95,論文はデコンパイル出力から変数の型と名前を予測する手法を提案しているが、主手法はトークンマッチングでありディープラーニングは中心技術でない（EX‑IN1）。
harrand_strengths_2019-1,exclude,0.98,ML/DLが研究の中心要素ではなく、デコンパイラのベンチマーク調査のみであるため（EX-IN1）。
he_retrofit_2025,exclude,0.9,主目的は継続学習による忘却防止であり、デコンパイルやコードの可読性向上は副次的な応用にすぎないため、目的がEX‑A4（要約・説明）に該当し除外されます。
he_benchmarking_2025-1,exclude,0.95,主目的がマルウェア解析（悪意ある関数の特定・目的要約）であり、デコンパイルや可読性向上が目的ではないため除外（EX-A1）。
hosseini_beyond_2022,include,0.95,ML/DL（ニューラル機械翻訳）が主要手法であり、目的はバイナリ/アセンブリから高級言語ソースへのデコンパイルで、入力はアセンブリ、出力はC/Go/Fortran/OCaml等の高級コードと定義通りの範囲に合致するため。
hussain_vulbinllm_2025,exclude,0.96,目的がバイナリの脆弱性検出であり、デコンパイルや可読性向上が副次的な手段にすぎないため、EX-A3（脆弱性検出が主目的）に該当し除外する
jiang_can_2025,exclude,0.93,目的はLLMのIR理解評価であり、デコンパイルは副次的タスク。新規ML手法の提案ではなく評価研究（サーベイ/ベンチマーク）なのでEX-A・EX-Cに該当し除外
jiang_nova_2025,exclude,0.87,目的が主にアセンブリコード生成・理解であり、デコンパイルや高級化が主目的ではない（EX-A）
katz_towards_2019,include,0.97,ニューラル機械翻訳を中心に用い、低レベル表現（LLVM IR・x86 アセンブリ）から C ソースへ変換するデコンパイルが主目的であり、入力と出力がスコープ内に該当するため。
kc_neural_2023,exclude,0.95,サーベイ論文であり、新規のMLベースデコンパイル手法の提案・評価が主旨ではないため（EX-C1）。
kim_feature_2023,exclude,0.95,主目的がバイナリのマルウェア検出であり、デコンパイルや可読性向上ではないため（EX-A1）
kumar_systematic_2018,exclude,0.98,"本文はJavaの制御フロー難読化手法の調査であり、機械学習・深層学習は使用していない（IN1未達）上、目的はデコンパイルや可読性向上ではなく難読化技術の分類・評価であるため除外（EX-IN1, EX-A）。"
lacomis_dire_2019-1,include,0.95,ML/DLが中心で、目的はデコンパイル後の変数名復元という可読性向上で、入力はデコンパイラ出力、出力は高級コードの識別子改善と一致するため
li_adabot_2019,include,0.95,本文は注意機構を備えたTransformerベースのニューラル機械翻訳モデルを用いたJavaバイナリからのデコンパイルを主目的として提案しており、入力はバイナリ/アセンブリ、出力は高級言語（Java）ソースコードであり、ML/DLが提案手法の中核となっているため。
li_stan_2020-1,exclude,0.95,目的がバイトコードの自然言語説明生成であり、デコンパイルや高級化ではなく要約・説明タスクに該当するため（EX‑A4）。
li_neurodex_2025,include,0.92,ML/DL（LLM）が中心で、目的はバイナリ DNN 実行ファイルから高レベルモデル（ソース相当）への復元であり、入力はバイナリ、出力は高級モデルという範囲内です。
li_empirical_2025,exclude,0.96,目的がバイナリパッチのセキュリティパッチ検出であり、デコンパイルやコード可読性向上が主タスクではないため、EX-A3（パッチ検出）に該当する。
liang_semantics-recovering_2021,include,0.97,ML/DL（ニューラル機械翻訳）が中心で、目的はバイナリから高級言語（C/C++）へのデコンパイルと可読性向上であり、入力はバイナリ、出力は高級言語コードという範囲内に収まるため
liu_proving_2021,exclude,0.93,ML/DLが中核でなく、目的はバイナリの検証（リーチャビリティ・終端性・LTL）であり、デコンパイルや可読性向上が主目的ではないため除外（EX-IN1・EX-A）。
liu_decompiling_2022,include,0.9,ML/DLが中核でデコンパイルを主目的としており、入力はバイナリ、出力はDNNモデルの高レベル仕様（ソース相当）であるため
liu_codeinverter_2025,include,0.95,ML/DL（LLM）が主要技術であり、目的がバイナリから高可読性の高級言語コードへ復元するデコンパイルで、入力はバイナリ/CFG、出力は高級ソースコードと定義域に合致するため
manuel_enhancing_2024,exclude,0.96,目的が脆弱性検出・分類であり、デコンパイルや可読性向上が主目的ではない（EX-A3）
manuel_codablellm_2025,exclude,0.96,ML/DLが中心でなく、主目的がデータセット生成でありデコンパイルや可読性向上が副次的な手段であるため、IN1・IN2を満たさずEX-Aに該当する
mihajlenko_method_2021,exclude,0.98,ML/DLが中核でなく、単なるアルゴリズムベースのデコンパイラ手法のため（EX-IN1）。
nandi_synthesizing_2020-1,exclude,0.97,本文はML/DLを中心技術としていない（Equality Saturation 等のプログラム合成手法が主）ため、IN1 を満たさず EX‑IN1 に該当します。
palmarini_bayesian_2024,exclude,0.96,目的はプログラム合成とライブラリ学習であり、バイナリやアセンブリから高級言語ソースを復元するデコンパイルや可読性向上ではないため、IN2を満たさず除外（EX-A）
pearce_pop_2022,exclude,0.92,目的がプログラムの用途や変数情報の抽出（識別）であり、デコンパイルや高級化が主目的ではないため（EX‑A1）
pochelu_jaxdecompiler_2024,exclude,0.9,本文はJAXの中間表現（Jaxpr）をPythonコードへ変換するツールを紹介しており、ML/DL手法が主要手法として用いられていないため、IN1を満たさずEX-IN1で除外
pordanesh_exploring_2024,exclude,0.85,目的がバイナリ逆アセンブルの解釈・説明の評価であり、デコンパイルや可読性向上（高級化）そのものではないため、IN2 を満たさず除外（EX-A）
qin_demystifying_2024,exclude,0.95,本文に機械学習／深層学習が中心技術として示されておらず、主目的がデコンパイルや可読性向上ではなく、デコンパイルコードの理解しやすさを評価する実証研究であるため
rao_register_2024,exclude,0.96,ML/DLが中核でない（抽象内に機械学習手法の記述がなく、ルールベースのアルゴリズムのみ）ため、EX-IN1で除外
reis_tezla_2020,exclude,0.96,ML/DLが研究の中核でなく、目的は静的解析用のIR生成であり、ソースコード相当への復元・高級化ではないため、IN1を満たさずEX-IN1で除外
reiter_automatically_2023,exclude,0.95,ML/DLが中核でなく、目的は脆弱性緩和（パッチ適用）であり、デコンパイルは手段に過ぎないため、IN1・EX-A に該当し除外
ringer_proof_2021-1,exclude,0.9,ML/DLが研究の中核ではなく、目的は証明修復でありデコンパイルや可読性向上が主目的ではないため、IN1を満たさずEX-IN1で除外
saul_is_2024,exclude,0.97,目的がバイナリ関数の類似性検出であり、デコンパイルや可読性向上ではない（EX-A1）。
shang_binmetric_2025,exclude,0.96,本稿はLLMのバイナリ解析能力を測定するベンチマークの提案が主目的であり、新規のデコンパイル手法や可読性向上手法を提示していないため、EX-C1（ベンチマーク・整理論文）に該当し除外する。
she_wadec_2024-2,include,0.95,LLMを中核に据えたデコンパイル手法で、Wasm バイナリを高級ソースコードへ復元することが主目的かつ入力・出力がスコープ内のため、全てのIN基準を満たす。
shokri_construct_2023,exclude,0.92,ML/DLが中核でなく、進化的探索のみ使用しているため IN1 を満たさず除外 (EX-IN1)。
slawinski_applications_2019-1,exclude,0.96,目的がマルウェア分類であり、デコンパイルは前処理にすぎないため、デコンパイル・可読性向上が主目的ではない（EX-A1）
smith_there_2024,exclude,0.96,抽象では機械学習・ディープラーニングが中心技術として言及されておらず、ML/DLが主要要素でないため（EX-IN1）。
stuglik_j-parallelio_2023,exclude,0.96,本文・要旨に機械学習／ディープラーニングが主要手法として言及されておらず、ルールベースの並列化フレームワークであるため、ML/DLが中核でない（EX-IN1）
szafraniec_code_2023,exclude,0.87,目的はコード翻訳であり、デコンパイルや可読性向上が主目的ではない（デコンパイルは手段として扱われている）。
tan_llm4decompile_2024,include,0.98,ML/DL（大規模言語モデル）が研究の中心であり、目的がバイナリから高級言語ソースへのデコンパイル・可読性向上で、入力はバイナリ、出力は高級言語コードと定義域内に合致しているため
tan_sk2decompile_2025,include,0.96,LLMを中心に用いた手法で、バイナリから構造と識別子を復元し高級言語相当コードを生成することを主目的としており、入力がバイナリ、出力が高級コード（可読性向上）であるため、IN1・IN2・IN3 をすべて満たす。
tan_decompile-bench_2025,exclude,0.96,データセット・ベンチマークの提示が主目的であり、ML/DL を中核とした新規デコンパイル手法の提案・評価ではない（EX-C1）
thurnherr_neural_2024,exclude,0.86,入力がバイナリやアセンブリではなく Transformer の重みであり、スコープで定義された「binary/assembly/既存デコンパイラ出力」からの復元ではないため、主入力が範囲外（EX‑B1）と判断した。
verbeek_formally_2025-2,exclude,0.96,ML/DLが中心でなく、デコンパイルや高級化が主目的ではなく形式的検証のポインタ解析のみを扱っているため（EX‑IN1）
wan_bridging_2025,exclude,0.95,入力が画像であり、バイナリ・アセンブリ・デコンパイラ出力のいずれでもないため、スコープ外（IN3未達）です。
wang_graph_2023,exclude,0.95,目的がスマートコントラクトの脆弱性検出であり、デコンパイルは手段に過ぎないため、デコンパイル/可読性向上が主目的ではない（EX-A3）。
wang_context-guided_2025,include,0.96,ML/LLMが中心技術で、目的はバイナリから実行可能な高級ソースコードを生成するデコンパイルであり、入力はバイナリ、出力は高級言語ソースと定義範囲に合致するため。
wang_salt4decompile_2025,include,0.96,LLM を中心に用いた手法で、バイナリ/アセンブリを入力とし高級言語コードを生成するデコンパイルが主目的であり、入力・出力が基準範囲内に該当するため
wang_tracellm_2025,exclude,0.96,目的はEthereumスマートコントラクトのセキュリティ診断であり、デコンパイルや可読性向上は手段に過ぎない（EX-A）。出力は攻撃者アドレスやレポートであり、高級言語ソースや高級化された擬似コードではない（EX-B）。
wong_refining_2023,include,0.95,LLMを中心とした手法で、デコンパイラ出力を高級化（再コンパイル可能なCコード）することが主目的であり、入力はデコンパイラ出力、出力は高級言語ソースコードという範囲内であるため
wu_exploring_2023,exclude,0.96,目的はChatGPTのセキュリティタスク全般での性能評価であり、デコンパイルや可読性向上が主目的ではなく副次的タスクに過ぎない（EX-A）。
wu_is_2024,exclude,0.95,ML/DLが研究の中心技術として示されておらず、デコンパイル手法の比較・評価が主目的のため、IN1を満たさずEX-IN1で除外
xie_deqompile_2025,exclude,0.96,対象が量子回路であり、ソフトウェアバイナリのデコンパイル範囲外（EX-B4）
xu_symbol_2024,uncertain,0.45,MLは中心的に使用されているが、出力が変数名のみで高級言語ソースコードや構造化疑似コードの生成ではないため、IN3 が満たされているか判定できない。全文で出力の具体形態を確認する必要がある。
you_depyf_2024,exclude,0.96,本文では機械学習・深層学習を用いた手法が示されておらず、ML/DLが研究の中核でないため（EX-IN1）。
zhang_novel_2024-1,exclude,0.98,目的がマルウェア検出（分類）であり、デコンパイルは特徴抽出の補助的利用に過ぎず、デコンパイルや可読性向上が主目的ではないため除外
zhou_fidelitygpt_2025,include,0.96,ML/DL（RAG/LLM）が中心技術で、目的はデコンパイル結果の可読性・セマンティック精度向上であり、入力はデコンパイル出力、出力は高級言語に近い修正コードという要件を満たすため。
zhou_decompiling_2025,exclude,0.96,本文はRustバイナリのデコンパイル品質を評価する実証研究であり、機械学習・ディープラーニングを中心手法として用いていないため、IN1を満たさず除外（EX-IN1）となります。
zou_d-lift_2025,include,0.95,LLMを核とした手法で、バイナリからのデコンパイル結果を高品質なソースコードへ改良することを主目的としており、入力はデコンパイラ出力、出力は可読性向上した高級言語コードで、除外条件に該当しないため
wang_proton_2022,exclude,1.0,本論文は物理学の理論研究であり、機械学習／ディープラーニングを中核として使用していない（IN1 未達）ため、デコンパイル研究の対象外です。
wang_cobordism_2021,exclude,0.99,本稿は量子場理論とコボルディズムの理論研究であり、機械学習/深層学習は用いていないため、ML/DLが中核でない（EX-IN1）
wang_ultra_2020,exclude,0.98,本文に機械学習・ディープラーニングが登場せず、デコンパイルや可読性向上を目的としていないため、ML/DLが中核でない（EX-IN1）と判断しました。
wang_gauge_2021,exclude,0.99,ML/DLが研究の中核でなく、目的もデコンパイルや可読性向上ではないため、EX-IN1 に該当します。
latune_quantum_2025,exclude,1.0,ML/DLが中核でなく、目的もデコンパイルや可読性向上ではないため、基準EX-IN1およびEX-Aに該当し除外
wang_lift_2025,exclude,0.95,目的がシンボリック実行のためのIR最適化であり、デコンパイルや可読性向上が主目的ではなく、出力も高級言語ソースや擬似コードの修復ではなく最適化されたIRのため。
tehranijamsaz_graphbinmatch_2023,exclude,0.96,目的がバイナリとソースコードの類似度マッチングであり、デコンパイルや高級化ではなく検索・類似性評価が主タスク（EX‑A2）
wong_faster_2018,exclude,0.99,本文では機械学習や深層学習を用いた手法は示されておらず、ML/DL が研究の中心ではないため、IN1 を満たさず除外（EX-IN1）となります。
lu_chameleon_2023,exclude,0.96,目的がデコンパイルや可読性向上ではなく、マルチモーダル推論タスクの解決であるため（EX-A）
zhang_towards_2025,exclude,0.95,目的がコードの検証・高位仕様への変換であり、デコンパイルや可読性向上ではなく、ML/DLは提案手法の中心ではないため、EX-A3（検証が主目的）に該当し除外
mccully_bi-directional_2024,exclude,0.98,主目的が LLVM IR からの脆弱性検出であり、デコンパイルや可読性向上が目的ではなく、出力も脆弱性ラベルの分類であるため対象外（EX-A3、EX-B3）。
joshi_neuro-lift_2025,exclude,0.97,目的がドローンの自律飛行や自然言語指示の変換であり、デコンパイルや可読性向上ではないため、IN2を満たさず除外（EX-A）となります。
li_quantum-classical_2025,exclude,0.98,目的がデコンパイルや可読性向上ではなく、量子最適化を用いたニューラルネットワークの訓練であるため
li_binary_2023,exclude,0.97,目的がハードウェア実装向けの二値確率的深層学習であり、デコンパイルやコードの可読性向上とは無関係なため（EX-A）
gui_cross-language_2022,exclude,0.96,目的がバイナリとソースコードのマッチング（検索・類似度評価）であり、デコンパイルや可読性向上が主目的ではないため（EX-A2）。
jiang_binaryai_2024,exclude,0.96,主目的がバイナリからのソフトウェア構成分析（SCA）であり、デコンパイルや高級化は手段にすぎず、出力もソースコードや擬似コードの復元ではないため除外
zhan_verified_2024,exclude,0.87,目的は深層学習演算子の数式化であり、バイナリやアセンブリから高級言語ソースコードや擬似コードへの復元・高級化ではなく、出力が数式であるため EX-B に該当する
graf_selective_2019,exclude,0.99,ML/DLが研究の中核でなく、単なる静的解析・最適化手法であるため（EX-IN1）
prenner_runbugrun_2023,exclude,0.96,目的が自動プログラム修正（パッチ生成）であり、デコンパイルやコードの可読性向上ではないため（EX-A3）。ML/DLはデータセット紹介の付随要素で中核ではない（EX-IN1）。
kulshrestha_vlad-grasp_2025,exclude,0.99,主目的がロボットの把持検出であり、デコンパイルやコードの可読性向上とは無関係なため（EX-A）。
cheng_lps-gnn_2025,exclude,0.99,目的が大規模グラフの表現学習であり、デコンパイルやコードの可読性向上ではない（EX-A）
li_striderspd_2026,exclude,0.96,目的がバイナリのセキュリティパッチ検出（分類）であり、デコンパイルや可読性向上が主目的ではない（EX‑A1）
zhang_comprehension_2025,exclude,0.95,目的がデコンパイルや可読性向上ではなく、LLM のシンボリック計算・推論能力の限界分析であるため、EX-A に該当します。
su_source_2024,exclude,0.93,目的がバイナリ要約と関数名復元であり、ソースコード相当の復元や可読性向上（デコンパイル）を主目的としていないため
armengol-estape_learning_2021,exclude,0.97,目的がCからx86へのコンパイル（コード生成）であり、デコンパイルや可読性向上が主目的ではないため（EX-A）。
qiu_tenspiler_2024,exclude,0.95,ML/DLが研究の中核ではなく、目的はシーケンシャルコードからテンソルDSLへ変換するコンパイルであり、デコンパイルや可読性向上を目指すものではないため、EX‑IN1に該当します。
kang_3d_2023,exclude,0.99,本研究は2D人体姿勢から3D姿勢への推定を目的としており、デコンパイルやコードの可読性向上とは無関係です。
angermann_random_2019,exclude,0.98,目的が3次元画像セグメンテーションであり、デコンパイルやコード可読性向上ではない（EX-A）
gao_pr2_2025,exclude,0.96,入力がCソースコードであり、バイナリやアセンブリなどの低水準表現からのデコンパイル・可読性向上が目的ではないため、スコープ外です。
wang_semguard_2025,exclude,0.95,主目的がLLM生成コードのリアルタイム修正であり、バイナリやアセンブリからのデコンパイル・可読性向上ではないため、EX-A に該当します。
haghighi_trlf_2018,exclude,0.99,目的が画像の透かし・改ざん検知・復元であり、デコンパイルやコード可読性向上ではないため、スクリーニング基準のIN2を満たさず除外
shirani_non-interactive_2022,exclude,0.98,ML/DLが研究の中心技術として使用されておらず、デコンパイルや可読性向上が目的ではないため、EX-IN1に該当します。
liu_no_2023,exclude,0.98,主目的がバイナリやアセンブリからソースコードを復元するデコンパイルや可読性向上ではなく、LLMによるコード生成の品質評価であるため
huang_themis_2025,exclude,0.96,本研究の主目的はオンデバイス深層学習モデルの知的財産保護とウォーターマーク生成であり、バイナリやアセンブリから高級言語コードを復元・可読性向上することではないため、EX‑Aに該当して除外される。
armengol-estape_forklift_2024,exclude,0.96,出力がLLVMの低レベルIRであり、ソースコードや高級化擬似コードへの復元が目的でないため（EX-B1）
zhou_programming_2024,exclude,0.96,デコンパイルや可読性向上が主目的ではなく、LLMによるデータ品質向上・前処理が目的であるため
bressan_theory_2024,exclude,0.96,目的が深層ネットワークの可解性向上（モデル近似）であり、バイナリやアセンブリから高級コードを復元・高級化するデコンパイルや可読性向上ではないため
wang_repomaster_2025,exclude,0.95,目的がデコンパイルや可読性向上ではなく、GitHub リポジトリの探索・再利用によるタスク解決であるため、IN2 を満たさず除外（EX-A）
aguirre_pre-expectation_2019,exclude,0.98,ML/DLが研究の中核でなく、目的がデコンパイルや可読性向上ではなく確率的感度解析であるため、基準IN1・IN2を満たさない。
yang_energy-efficient_2019,exclude,0.99,目的がエッジ推論におけるエネルギー効率化・ワイヤレス伝送の最適化であり、デコンパイルやコードの可読性向上ではないため（EX-A）。
hu_optimizing_2022,exclude,0.98,目的がバイナリやアセンブリから高級言語コードを復元するデコンパイル・可読性向上ではなく、分類タスクのためのBDD最適化であるため
stojnic_capacity_2024,exclude,0.99,ML/DLが研究の中核ではなく、デコンパイルや可読性向上を目的としていないため（EX-IN1）。
tepper_procrustean_2020,exclude,0.98,目的が類似検索のハッシュ手法であり、デコンパイルや可読性向上とは無関係なため（EX-A）。
zhang_parameterized_2024,exclude,0.96,ML/DLが研究の中核で使用されておらず、デコンパイルや可読性向上を目的とした研究でもないため、IN1が満たせずEX‑IN1で除外します。
delabeye_unsupervised_2023,exclude,0.97,目的は産業センサ信号からバイナリのアクティベーションシーケンスを復元することで、バイナリコードのデコンパイルや可読性向上とは無関係。機械学習は辞書学習やスパース回帰といった手法だが、デコンパイルタスクが主目的でないため除外 (EX-A)。
heunen_quantum_2025,exclude,0.99,ML/DLが研究の中心ではなく、目的も量子回路の抽象化・コンパイラであり、デコンパイルや可読性向上とは無関係なため除外します。
mayoral-vilches_cybersecurity_2026,exclude,0.93,目的がサイバー攻防のゲーム理論的ガイダンスであり、デコンパイルや可読性向上が主目的ではない（EX-A）。ML/DLは補助的に用いられるが、対象外タスクのため除外。
gross_sift_2025,exclude,0.95,目的が脆弱性分析・関数の優先順位付けであり、デコンパイルや可読性向上が主目的ではないため、EX‑A3 に該当し除外
paul_masked_2023,exclude,0.99,目的がデコンパイルや可読性向上ではなく、フェデレーテッド継続学習および表現学習にあるため
alrabaee_bindeep_2021,exclude,0.95,目的がバイナリ関数と元ソース関数のマッチングであり、デコンパイルや可読性向上が主目的ではないため（EX‑A1）。
