citation_key,decision,confidence,reason
li_gmadv_2024,exclude,0.96,目的はマルウェア分類と変種生成であり、デコンパイルは単なる特徴抽出手段に過ぎず、ソースコード復元や高級化が主目的ではないため除外（EX-A1）
drabent_how_2024,exclude,0.96,ML/DLが中心でなく、デコンパイルは解析手段に過ぎず、主目的はランサムウェア復旧なのでEX-Aに該当する
wu_comprehensive_2024,exclude,0.99,本稿はスマートコントラクトのセキュリティに関するサーベイであり、新規のMLベースデコンパイル手法や復元手法の提案・評価が主目的ではない（除外コード EX-C1）。
avellaneda-tamayo_chemical_2024,exclude,0.99,本稿は化学データの解析であり、機械学習によるバイナリ/アセンブリからのソースコード復元とは無関係です。
cheremisino_graph_2024,exclude,0.95,ML/DLが使用されておらず（IN1未達）かつ対象がトランジスタ回路の階層化（コード復元ではなく回路復元）でスコープ外（EX-B4）
rodriguez-bazan_android_2023-1,exclude,0.97,本研究の主目的はCNNによるマルウェア分類であり、デコンパイルはハッシュ化の前処理に過ぎないため、デコンパイル・高級化が主目的ではない（EX-A1）です。
lebedev_using_2023,exclude,0.96,ML/DLが使用されておらず、目的はコード保護・難読化であり、デコンパイルや高級コード復元が主目的ではないため
kim_neural_2023,exclude,0.86,目的はリザーバコンピュータの内部表現を解析・プログラミングすることで、バイナリやアセンブリから高級言語ソースへの復元ではなく、ニューラル計算向けの低レベル「機械コード」を定義しているためスコープ外（EX-B4）。
wu_android_2023,exclude,0.96,デコンパイルは特徴抽出の前処理に過ぎず、主目的はグラフニューラルネットワークによるマルウェア検出であるため、EX‑A3（検出タスク）に該当し除外
zhang_chunked_2023,exclude,0.99,本稿はデータプライバシー保護アルゴリズムの提案であり、機械学習／ディープラーニングを用いたデコンパイルや高級コード復元を目的としていないため、IN1・IN2・IN3 のいずれも満たさず、除外基準 EX‑A に該当します。
shi_sfcgdroid_2023,exclude,0.96,目的はマルウェア検出（分類）であり、デコンパイルは前処理に過ぎないため、EX-A1（分類/識別が主目的）に該当する
yuan_optimizing_2023,exclude,0.96,論文の主目的はスマートコントラクトの脆弱性検出であり、生成物は脆弱性ラベルである。デコンパイルやソースコード復元は手段に過ぎず、EX-A3（脆弱性検出が主目的）に該当するため除外する。
ortin_analyzing_2023,exclude,0.96,本論文は Java ソースコードの構文パターンを機械学習で解析・分類することが主目的であり、バイナリやアセンブリから高級言語コードを復元するデコンパイルは目的に含まれない（EX-A）。
chen_predicting_2023,exclude,0.96,デコンパイルは特徴抽出の前処理に過ぎず、主目的はマルウェア検出であり、デコンパイル・高級化が研究の中心ではないため除外（EX-A3）。
sharma_visualizing_2023,exclude,0.95,目的がマルウェア検出であり、出力は分類ラベルのみで、ソースコード復元や擬似コード高級化が主目的ではないため（EX-A3）
lu_research_2022,exclude,0.96,目的がマルウェア検出（分類）であり、デコンパイルはデータ生成の手段に過ぎないため EX-A3 に該当
wang_deep_2022,exclude,0.96,目的はマルウェアのファミリ分類であり、デコンパイルやソースコード復元は手段として使用されていない（EX-A1）。
bolanos_rodas_image_2022,exclude,0.99,タイトル・要旨ともに歴史的人口研究であり、機械学習やバイナリ/アセンブリからの高級コード復元に関する記述がなく、デコンパイル研究の対象外です。
shanmugam_electro_2022,exclude,0.96,目的はモバイルマルウェアの分類・検出であり、デコンパイルは前処理に過ぎず、復元や高級化が主目的ではない（EX-A1）。
huang_psps_2022,exclude,0.96,本稿は物理的侵入検知システムを提案しており、機械学習・深層学習の利用やバイナリから高級言語を復元することが目的ではなく、デコンパイルは副次的な脅威説明に過ぎないため除外
zhu_bigdata_2022,exclude,0.99,本文はエネルギー変換モデルとマイクログリッドの最適化について述べており、バイナリ/アセンブリから高級言語を復元するデコンパイル研究とは無関係である（対象がソフトウェアバイナリでない）ため、スコープ外（EX-B4）です。
mladentseva_responding_2022,exclude,0.96,本文は機械学習・ディープラーニングを用いたデコンパイル手法を提案しておらず、目的はFlash作品の保存・移行であり、スコープの対象外（IN1未達、EX-C1）
guan_method_2021,exclude,0.96,目的がAndroidマルウェア検出（分類）であり、デコンパイルや高級コード復元は主目的ではなく、MLは検出モデル構築に用いられているためEX-A3に該当し除外です。
liu_learning-based_2021,exclude,0.96,デコンパイルは特徴抽出の前処理に過ぎず、主目的はマルウェア検出（分類）であり、ソースコード復元や擬似コード高級化ではないため除外（EX-A3／EX-A1）。
li_malware_2022,exclude,0.96,目的はマルウェアの分類であり、デコンパイルによる高級コード復元や擬似コード高級化ではないため（EX-A1）。
ortin_cnerator_2021,exclude,0.92,本稿の主目的は標準Cコードの確率的生成とデータセット作成であり、デコンパイルは副次的な利用目的。ML/DLは生成データを用いたデコンパイラ改善に用いられるが、デコンパイル自体が中心タスクではないため除外（EX-A）。
du_mobile_2021,exclude,0.97,デコンパイルは特徴抽出の前処理に過ぎず、主目的はマルウェアの検出・分類（EX-A1）であるため除外
sasidharan_prodroid_2021,exclude,0.97,目的はマルウェア検出・分類であり、デコンパイルは特徴抽出の前処理に過ぎず、復元・高級化が主目的ではない（EX-A1）
hu_design_2021,exclude,0.98,本研究はバイナリから高級言語コードを復元するデコンパイルを目的としておらず、人工ニューラルネットワークを用いたバティックパターンの生成手法の提案である。目的がデコンパイルではない（EX-A1）ため除外する。
ullah_clone_2021,exclude,0.96,目的がAndroidアプリのクローン検出（類似性判定）であり、デコンパイルは前処理に過ぎないためEX-A2に該当します。
bodei_fws_2021,exclude,0.96,ML/DLが主体でなく、出力は中間言語(IFCL)でありソースコード相当の復元や高級化を行わないため、IN1・IN2・IN3を満たさずEX‑B1に該当する
yang_android_2021,exclude,0.96,目的はマルウェア検出・分類であり、デコンパイルは前処理に過ぎない（EX‑A1）
connor_forensic_2020,exclude,0.95,本文に機械学習・ディープラーニングの使用が示されておらず、ML/DLが研究の中心でないため
yang_malware_2020,exclude,0.96,目的はマルウェアの分類であり、デコンパイルは特徴抽出の前処理に過ぎず、復元・高級化が主目的ではないため（EX-A1）
huang_data_2021,exclude,0.96,本文は機械学習/ディープラーニングを使用せず、デコンパイルはコード復元ではなくデータ連結性分析の手段であるため、IN1・IN2を満たさず除外と判断した。
ullah_iot-based_2020,exclude,0.96,デコンパイルはクローン検出の前処理に過ぎず、主目的は Android アプリのクローン識別であり、復元・高級化ではない（EX-A2）
li_opcode_2020,exclude,0.97,本研究はCNNでオペコード列を学習しマルウェアを分類・検出することが主目的であり、デコンパイルや高級コード復元は副次的な前処理にすぎない（EX‑A1）。
xie_accurate_2021,exclude,0.96,本研究はAndroidアプリのクローン検出が主目的であり、デコンパイルは手段に過ぎない（EX-A2）。ML/DL の中核利用も示されておらず、復元・高級化タスクでもないため除外。
javaloy_preliminary_2020,exclude,0.96,本論文はLaTeXデコンパイルを対象としており、バイナリやアセンブリから高級言語ソースを復元する目的ではない（EX-B4）。
zhao_compile-time_2020,exclude,0.97,本文は機械学習・ディープラーニングを使用せず、目的はコード仮想化による保護であり、出力はLLVM IRという低レベルIRでありソースコード相当の復元を目指すものではない（EX-B1）。
ding_android_2020,exclude,0.96,本稿の主目的はCNNによるバイトコード画像のマルウェア分類であり、デコンパイルは手段に過ぎない（EX-A1）。MLは使用されるが、復元・高級化が目的ではないため除外対象。
yeom_vulnerability_2019,exclude,0.96,目的が脆弱性評価・検出であり、デコンパイルは手段に過ぎない（EX-A3）。ML/DL の使用も示されていないため、IN1‑IN3 を満たさない。
ullah_detection_2022,exclude,0.96,目的がAndroidアプリのクローン検出であり、デコンパイルは前処理に過ぎないため EX‑A2（クローン検出タスク）に該当する
tang_ssldetecter_2019,exclude,0.96,本研究は Android アプリの SSL 脆弱性検出が主目的であり、ML/DL を用いたデコンパイルや高級コード復元は行っていない（EX-A3）。
martin_clonespot_2019,exclude,0.99,クローン/リパッケージ検出が主目的であり、デコンパイルやソースコード復元を目的としていない（EX-A2）
saito_iterative_2019,exclude,0.99,研究対象が化学合成であり、バイナリやアセンブリのデコンパイルとは無関係。ML/DL の使用やコード復元が目的でないため、スコープ外（EX-B4）。
dong_defect_2018,exclude,0.96,目的がバイナリ実行ファイルの欠陥予測であり、デコンパイルや高級コード復元は副次的な前処理に過ぎないため、EX-A3に該当し除外する。
su_using_2018,exclude,0.95,目的がアドライブラリの識別・分類であり、バイナリからのソース復元や擬似コード高級化を目指すデコンパイル研究ではない（EX-A2）
ragkhitwetsagul_comparison_2018,exclude,0.97,本研究はコード類似性評価が主目的であり、デコンパイルは正規化手段に過ぎず、機械学習/深層学習が使用されていないため除外
zhuang_performance_2018,exclude,0.96,本論文はAndroidアプリの難読化と性能コストの最適化が主目的であり、デコンパイルや高級言語ソースの復元は副次的な背景に過ぎない。MLはNaive Bayes分類器で使用されているが、目的が復元・高級化でないためIN2を満たさず、EX-A（デコンパイルが手段）に該当する。
chen_tinydroid_2018,exclude,0.98,目的がマルウェア検出・分類（分類タスク）であり、デコンパイルは特徴抽出の前処理に過ぎず、ソースコードや高級擬似コードの復元が主目的ではないため。
yan_detecting_2018,exclude,0.96,研究目的がマルウェア検出であり、デコンパイルは特徴抽出の一部に過ぎないため、デコンパイル復元を主目的とした条件IN2を満たさず除外（EX-A3）
yan_lstm-based_2018,exclude,0.97,目的がマルウェア検出であり、デコンパイルは前処理として用いられるだけ。デコンパイル・高級化が主目的ではなく、EX-A3（検出タスク）に該当するため除外。
al-kaswan_extending_2023-1,exclude,0.96,目的はデコンパイルされたバイナリ関数の自然言語要約生成であり、デコンパイルは入力データとして使用されるだけで、ソースコード復元や擬似コードの高級化が主目的ではない（EX-A4）。
arasteh_trim_2025,exclude,0.96,目的がロボットファームウェアのモジュール検索・識別であり、LLMは関数要約を生成するだけで、ソースコードや擬似コードの復元・高級化を行わないため、EX-A2（検索・類似性）に該当し除外します。
armengol-estape_learning_2022,exclude,0.96,本研究は C から x86 アセンブリへの変換（コンパイル）を目的としており、出力は低レベルのアセンブリで高級言語ソースや擬似コードの復元ではないため、IN2・IN3 を満たさず除外（EX-B）となります。
armengol-estape_slade_2024-2,include,0.96,本文はシーケンス‑ツー‑シーケンスTransformerを中心に用いたデコンパイラで、入力は最適化されたアセンブリ、出力は高級言語のソースコードであり、デコンパイルそのものが主要目的として明示されているため、IN1・IN2・IN3 をすべて満たす。
arranz-olmos_decompiling_2025,exclude,0.96,本文に機械学習・深層学習の利用が示されず、研究目的は定数時間性の検証であり、デコンパイルは解析前処理に過ぎないため、EX‑A3（検証・解析が主目的）に該当する。
banerjee_variable_2021,include,0.95,ML/DL（Transformer/BERT）を中核に用い、デコンパイラ出力を入力として変数名を予測し、擬似コードをソースに近づけることが主目的であり、入出力がdecompiler output → 高級言語レベルの変数名付きコードという条件を満たすため。
bielik_adversarial_2020,exclude,0.96,主目的はコードモデルの対抗的ロバスト性の評価・改善であり、デコンパイルは例示的タスクに過ぎず、復元研究の中心ではない（EX-A）
bu_smartbugbert_2025,exclude,0.96,目的がバイトコードからの脆弱性検出であり、デコンパイルは前処理に過ぎず、ソースコードや高級擬似コードの復元・高級化が主目的ではない（EX-A3）。
butz_sum-product_2020,exclude,0.96,研究はSPNからBNへのモデル変換を目的としており、バイナリやアセンブリから高級言語ソースコードや擬似コードへの復元とは無関係。出力はベイジアンネットワークであり、スコープ外の変換（EX-B4）に該当するため除外する。
cao_revisiting_2023-1,include,0.95,Transformer を用いた学習が主軸で、目的は変数タイプ・名前の復元によるデコンパイルコードの高級化であり、入力はデコンパイラ出力、出力は型情報を付加した高級コードであるため、IN1・IN2・IN3 をすべて満たす
cao_boosting_2023,include,0.96,IN1: GNNベースのニューラルネットワークを使用。IN2: 主目的はバイナリからC/C++等の高級言語へデコンパイルすること。IN3: 入力はバイナリ、出力は高級言語コード（HPL）で、1対1の変換を実施。
chakraborty_architecture_2020,exclude,0.96,本文に機械学習やディープラーニングの活用が示されておらず、研究目的はアーキテクチャ間の並行性マッピングであり、デコンパイルや高級言語復元が主目的ではないため
chawla_decompilation-driven_2026,exclude,0.96,EX-A3: 研究の主目的はマルウェア検知（分類）であり、デコンパイルは前処理に過ぎず、ソースコード復元や高級化は目指していない。
chen_augmenting_2021,include,0.75,タイトルと要旨から、MLで学習した変数名・型予測を用いてデコンパイラ出力を高級化することが主目的であり、入力はデコンパイル結果、出力は高級言語レベルの情報となっているが、ML手法の具体的記述が抽象からは不明確なため確信度はやや低い。
chen_recopilot_2025,include,0.82,LLMを用いたML/DLが中心（IN1）で、デコンパイル擬似コードの関数名復元・変数型推定という高級化が主目的（IN2）であり、入力はバイナリ/デコンパイルコード、出力は擬似コードの高級化情報（IN3）を満たすため、スコープ内と判断した。
chen_suigpt_2025-1,include,0.96,LLMを中核に用いたデコンパイラで、バイトコードから再コンパイル可能な高級言語（Move）ソースコードを生成することが主目的であり、入力がバイナリ、出力がソースコードという要件を満たすため採択
chukkol_vulcatch_2024,exclude,0.96,目的がバイナリ脆弱性検出であり、デコンパイルは特徴抽出の手段に過ぎないためEX-A3に該当し除外
cotroneo_can_2025-1,exclude,0.95,目的が脆弱性予測であり、デコンパイルは予測のための前処理に過ぎない（EX-A3）
cristea_malcve_2025,exclude,0.96,デコンパイルは検出パイプラインの前処理であり、主目的はマルウェア検出と CVE 付与という分類・関連付けタスクで、デコンパイルは副次的な手段（EX-A3）に該当するため。
david_decompiling_2025,include,0.96,LLMを中心に用いてバイトコードからSolidityソースへの変換を主目的とし、入力はEVMバイトコード、出力は高級言語ソースコードであるため、IN1・IN2・IN3 をすべて満たす。
dramko_idioms_2025,include,0.94,ML/DL（LLM）を中核に用い、バイナリ/アセンブリから高級言語のコードと型定義を生成することが主目的であり、入力はバイナリ／アセンブリ、出力はソースコード相当であるため、IN1・IN2・IN3 をすべて満たす。
enders_dewolf_2022,exclude,0.9,Abstractに機械学習・深層学習を用いたことが示されておらず、ML/DL が研究の中核でないため (IN1 不達成)。
erinfolami_declassifier_2019-1,exclude,0.95,本稿は機械学習を用いず、C++ バイナリからクラス継承関係を推測することが主目的であり、ソースコードや擬似コードの復元・高級化ではない（EX-A1: クラス継承推定＝識別タスク）。
erinfolami_devil_2020-1,exclude,0.97,本稿はバイナリから仮想継承情報を回復する手法を提案しているが、機械学習／ディープラーニングを中心技術として用いておらず、条件IN1を満たさないため除外
escalada_improving_2021,exclude,0.92,目的はデコンパイラの型推定精度向上であり、出力は関数の戻り型というラベルでありコードや擬似コードの生成・高級化ではない（EX-B3）。
fang_stacksight_2024,include,0.96,LLMを中心とした手法でWebAssemblyバイナリを入力とし、可読なC++コードを出力するデコンパイルが主目的であるため、IN1・IN2・IN3 をすべて満たす。除外条件には該当しない。
feng_self-constructed_2024,include,0.95,本稿はLLMを用いたデコンパイル手法を提案しており、ML/DLが中心技術（IN1）。目的はコンパイル済みコードから高級言語コードを復元・改善することでデコンパイルが主目的（IN2）。入力はアセンブリコード、出力は高級言語のソースコードであり、入力1種・出力1種の条件を満たす（IN3）。したがって採択基準を全て満たす。
feng_ref_2025,include,0.95,本文はLLMを用いたエンドツーエンドのデコンパイル手法を提案し、低レベルコードから高級言語コードへの復元を主目的としている。入力はアセンブリ/バイナリ、出力は高級言語ソースであり、条件IN1・IN2・IN3 をすべて満たす。
fu_neural-based_2019,include,0.95,本文はニューラルネットワークを中心にバイナリからAST/ソースコードを生成するデコンパイルを主目的としており、入力はバイナリ、出力は高級言語に近いコード/ASTであるため、IN1・IN2・IN3 をすべて満たす。
gao_decompilebench_2025,exclude,0.95,本稿はデコンパイラ評価のベンチマークを提案しており、ML/DL を用いた新規デコンパイル手法の提示やソース復元が主目的ではない（EX-C1）。
green_stride_2024,exclude,0.7,AbstractではML/DLが主要手法として示されておらず、主にシーケンスマッチングによる軽量手法であるため、IN1（ML/DLを中核に使用）を満たさない
harrand_strengths_2019-1,exclude,0.97,ML/DLが使用されておらず、デコンパイル手法の評価・ベンチマークが主目的（EX-C1）であるため、スコープ外です。
he_retrofit_2025,exclude,0.93,本論文は継続学習手法の提案が主目的であり、バイナリから高級言語コードを復元することは副次的な評価タスク（binary summarization）に過ぎず、デコンパイル・高級化が目的ではない（EX‑A4）。
he_benchmarking_2025-1,exclude,0.96,目的がマルウェア関数の識別や目的要約などの解析タスクであり、デコンパイルや高級コード復元が主目的ではないため（EX-A1/EX-A4）。
hosseini_beyond_2022,include,0.95,ニューラル機械翻訳を中心に用いたデコンパイル手法で、アセンブリから高級言語ソースコードへの変換を目的としているため、IN1・IN2・IN3 をすべて満たす。除外条件に該当しない。
hussain_vulbinllm_2025,exclude,0.95,目的は脆弱性検出であり、デコンパイルは脆弱性推論の前処理に過ぎない（EX-A3）
jiang_can_2025,exclude,0.95,本稿はLLMのIR理解能力を評価することが主目的で、デコンパイルは評価タスクの一部に過ぎないため、デコンパイルが手段であり目的ではない（EX‑A）。
jiang_nova_2025,exclude,0.88,本論文はLLMを用いたアセンブリコード生成が主目的であり、出力は低レベルのアセンブリで高級言語ソースや構造化疑似コードへの復元・高級化を行わない（EX‑B1）。
katz_towards_2019,include,0.95,ML/DL（ニューラル機械翻訳）を中核に使用し、バイナリ/アセンブリ（LLVM IR・x86）からCコードへの高級言語復元を主目的としているため、IN1・IN2・IN3 をすべて満たす。除外条件には該当しない。
kc_neural_2023,exclude,0.96,本稿は NMT を用いたコード生成全般のサーベイであり、新規の機械学習ベースのデコンパイル手法の提案・評価が主旨ではないため、除外基準 EX-C1 に該当する。
kim_feature_2023,exclude,0.96,本論文はバイナリのレイアウト特徴を用いたマルウェア検出という分類タスクが主目的であり、デコンパイルや高級言語ソースの復元を目的としていないため、除外条件 EX‑A1 に該当します。
kumar_systematic_2018,exclude,0.96,本稿はJavaの制御フロー難読化技術の体系的調査であり、ML/DL を中心としたデコンパイル手法の提案や評価を行っていない（サーベイ・レビュー）ため、除外条件 EX-C1 に該当します。
lacomis_dire_2019-1,include,0.95,IN1: 論文はニューラル（機械学習）手法を用いた変数名復元を提案。IN2: 目的はデコンパイル結果の変数名を復元し、コード可読性を向上させることで、デコンパイルの高級化が主目的。IN3: 入力はデコンパイルされたコード、出力は高級言語レベルの変数名付与されたコード（擬似コードの改善）に該当するため、全条件を満たす。
li_adabot_2019,include,0.95,Transformerベースのニューラル機械翻訳を用いてバイトコードからJavaソースコードを生成することが主目的であり、ML/DLが中心技術で入力はバイナリ、出力は高級言語ソースとなっているため、IN1・IN2・IN3 をすべて満たす。
li_stan_2020-1,exclude,0.96,目的はバイトコードの自然言語説明生成であり、ソースコードや擬似コードの復元・高級化ではない（EX-A4）。機械学習は使用するが、デコンパイルは手段に過ぎず、主目的がコード生成ではないため除外。
li_neurodex_2025,include,0.92,論文はLLMを中核とした機械学習手法で、バイナリ(DNN実行ファイル)を入力として高レベルモデル（ソースコードに相当する表現）を出力し、デコンパイルが主目的であるため、IN1・IN2・IN3 をすべて満たす。除外基準には該当しない。
li_empirical_2025,exclude,0.95,目的はバイナリパッチからの脆弱性パッチ検出であり、デコンパイルや高級コード復元は手段に過ぎない（EX-A3）。
liang_semantics-recovering_2021,include,0.95,ニューラル機械翻訳を中核に用いたデコンパイル手法で、低レベルバイナリを高レベルC/C++コードへ変換することが主目的であり、入力はバイナリ、出力は高級言語ソースコードであるため、IN1・IN2・IN3 をすべて満たす。
liu_proving_2021,exclude,0.97,目的がバイナリの到達性・終端性・LTL検証であり、デコンパイルは検証の前処理に過ぎない（EX-A3）。出力は検証結果で、ソースコードや高級化された擬似コードは生成しない。
liu_decompiling_2022,include,0.86,論文はMLベースの手法でバイナリ(DNN実行ファイル)から高レベルのモデル仕様（演算子、トポロジ、パラメータ）を復元することを主目的としており、入力はバイナリ、出力はソースに相当する高レベル表現であるため、IN1・IN2・IN3 をすべて満たす。
liu_codeinverter_2025,include,0.95,LLMを中核にバイナリから高級言語コードを生成することが主目的であり、入力はバイナリ/CFG、出力は再構成されたソースコードであるため、IN1・IN2・IN3 をすべて満たす。
manuel_enhancing_2024,exclude,0.96,目的が脆弱性検出・分類・記述であり、デコンパイルは解析入力として使用されるだけで、ソースコードや擬似コードの復元・高級化が主目的ではない（EX-A3）。
manuel_codablellm_2025,exclude,0.92,本研究はデコンパイルをデータセット生成の手段として利用しており、デコンパイル自体の復元・高級化が主目的ではない（EX‑A）。
mihajlenko_method_2021,exclude,0.96,本文では機械学習／ディープラーニングを用いた手法が示されておらず、ML/DL が研究の中心となっていないため、採択条件 IN1 を満たさない。
nandi_synthesizing_2020-1,exclude,0.96,Abstractに機械学習／ディープラーニングの記述がなく、ML/DLが研究の中心でないため（IN1未達成）。
palmarini_bayesian_2024,exclude,0.96,目的はプログラム合成とライブラリ学習であり、バイナリやアセンブリからソースコードを復元することではない。『decompiling』は amortized knowledge の抽出手段であり、デコンパイル自体が主目的ではないため EX‑A に該当する。
pearce_pop_2022,exclude,0.96,本論文はLLMを用いてコードの目的や変数名を識別・抽出することを主目的としており、バイナリから高級言語ソースや擬似コードを復元・高級化することが目的ではない（EX-A1）。
pochelu_jaxdecompiler_2024,exclude,0.9,ML/DL が手法の中心であるという記述がなく、デコンパイルは主にプログラム変換技術によるものであり、条件 IN1 を満たさないため除外
pordanesh_exploring_2024,exclude,0.9,目的がバイナリの解釈・説明であり、復元や高級化ではなく要約/説明タスク（EX-A4）に該当するため
qin_demystifying_2024,exclude,0.96,本論文はJavaデコンパイルコードの可読性評価に関する実証研究であり、ML/DLを中心とした復元手法を提案していない（IN1不成立）し、目的は可読性メトリクスの提案・評価であってデコンパイルそのものの高級化やソース復元ではない（EX-A4）。
rao_register_2024,exclude,0.96,ML/DLが主たる手法でなく、対象がハードウェアのゲートレベルネットリストでありソフトウェアバイナリのデコンパイル対象外（EX-B4）
reis_tezla_2020,exclude,0.98,本論文は機械学習・ディープラーニングを用いておらず、出力はMichelson向けの中間表現（IR）でありソースコードや高級擬似コードへの復元を目的としていない（EX-B1）。
reiter_automatically_2023,exclude,0.96,本論文はバイナリの脆弱性緩和を主目的としており、ML/DL が中心手法として記述されていないため、条件IN1を満たさず、除外理由はEX-A3（脆弱性検出・緩和が主目的）に該当します。
ringer_proof_2021-1,exclude,0.98,本文はCoq証明の修復を目的としており、デコンパイルは手段に過ぎず、機械学習/深層学習の利用も示されていないため、IN1・IN2を満たさずEX‑Aに該当します。
saul_is_2024,exclude,0.95,目的がバイナリ関数類似性検出（検索・類似度評価）であり、デコンパイルやソースコード復元が主目的ではないため（EX-A2）。
shang_binmetric_2025,exclude,0.95,ベンチマーク・データセットの紹介が主目的であり、新規MLベースのデコンパイル手法の提案・評価がないため除外（EX-C1）。
she_wadec_2024-2,include,0.96,LLMを中心に用いた手法で、Wasm バイナリを入力として高級言語レベルのソースコード（及びAST）を出力し、デコンパイルが主目的であるため、IN1・IN2・IN3 をすべて満たす。
shokri_construct_2023,exclude,0.96,本文献はML/DLを中核に用いておらず、進化的探索で制御アルゴリズムの数式表現を合成することが目的で、ソースコードや擬似コードの復元・高級化が主目的ではないため、IN1・IN2を満たさず除外されます。
slawinski_applications_2019-1,exclude,0.96,目的は.NETバイナリのマルウェア/正常分類であり、デコンパイルは前処理に過ぎないためEX-A1（分類タスク）に該当し、デコンパイルによるソース復元・高級化が主目的ではない。
smith_there_2024,exclude,0.95,抽象に機械学習・深層学習の利用が記載されておらず、ハードウェアEDAの等価飽和手法を提案しているだけで、バイナリ/アセンブリから高級言語ソースや擬似コードを復元することが主目的ではないため、IN1・IN2を満たさず除外
stuglik_j-parallelio_2023,exclude,0.96,論文はML/DLを使用せず、目的はJVMバイトコードの自動並列化であり、デコンパイルは前処理に過ぎないため、IN1・IN2を満たさず除外（EX-A）となります。
szafraniec_code_2023,exclude,0.9,論文の主目的は高級言語間のコード翻訳であり、IR デコンパイルは副次的手段に過ぎないため、デコンパイル研究の対象外（EX-A）
tan_llm4decompile_2024,include,0.98,LLM4Decompileは大規模言語モデルを中核に用い、バイナリから高級言語のソースコードを直接生成することを主目的としており、入力はバイナリ、出力は高級ソースコードであるため、IN1・IN2・IN3をすべて満たす。除外基準には該当しない。
tan_sk2decompile_2025,include,0.97,LLMを中核にバイナリから高級言語相当のコードを生成することが主目的であり、入力はバイナリ、出力は構造化されたソース（識別子付き）であり、条件IN1・IN2・IN3をすべて満たすため
tan_decompile-bench_2025,exclude,0.92,本稿は大規模バイナリ‑ソース対データセットとベンチマークの提供が主目的であり、新規のML/DLを用いたデコンパイル手法の提案・検証は行っていない（EX-C1）。
thurnherr_neural_2024,exclude,0.96,入力がバイナリやアセンブリではなくTransformerの重みで、出力はRASPプログラムというDSLであり、バイナリ/アセンブリから高級言語コードへの復元という本スコープ外（EX-B4）
verbeek_formally_2025-2,exclude,0.96,本文は機械学習・深層学習を用いた手法を提示しておらず、主目的はバイナリレベルのポインタ解析であり、デコンパイルや高級コード復元が主目的ではない（EX-A）。
wan_bridging_2025,exclude,0.95,入力がラスタ画像であり、バイナリやアセンブリではないため、スコープ外（EX-B4）
wang_graph_2023,exclude,0.95,主目的がスマートコントラクトの脆弱性検出であり、デコンパイルは前処理にすぎないため、デコンパイル研究の対象外（EX-A3）です。
wang_context-guided_2025,include,0.95,ML/DL（LLM）を核心に使い、バイナリから再コンパイル可能な高級言語コードを生成することが主目的であり、入力はバイナリ、出力はソースコードで、条件IN1・IN2・IN3をすべて満たす。
wang_salt4decompile_2025,include,0.96,LLMを用いた手法で、バイナリ（アセンブリ）から高級言語コードを生成することが主目的であり、入力は単一のバイナリ関数、出力はデコンパイルされたソースコードという要件をすべて満たすため。
wang_tracellm_2025,exclude,0.95,本稿の主目的はEthereumスマートコントラクトのセキュリティ診断・脆弱性検出であり、デコンパイルは分析パイプラインの一部として使用されるに過ぎず、ソースコード復元や擬似コード高級化が主要タスクではない（EX‑A3）。
wong_refining_2023,include,0.95,LLMを中核に用いたデコンパイル出力の高級化（再コンパイル可能なCコード生成）を主目的とし、入力は既存デコンパイラ出力、出力は高級言語ソースであり、全条件IN1・IN2・IN3を満たすため
wu_exploring_2023,exclude,0.95,本稿はChatGPTの汎用的なセキュリティタスクでの性能評価が主目的であり、デコンパイルは評価項目の一部に過ぎない（EX-A：目的が復元ではなくLLM評価）
wu_is_2024,exclude,0.95,本論文はML/DLを使用せず、デコンパイル手法の比較評価を目的としたサーベイ/ベンチマークであり、新規復元手法の提案が主旨ではない（EX-C1）。
xie_deqompile_2025,exclude,0.92,対象が量子回路であり、ソフトウェアバイナリのデコンパイル対象外（EX-B4）。手法は遺伝的プログラミング中心で、ML/DLが主軸ではない。
xu_symbol_2024,exclude,0.87,出力が変数名というラベル情報であり、ソースコードや擬似コードそのものの生成・高級化ではないため（EX-B3）。
you_depyf_2024,exclude,0.95,抽象からは機械学習／ディープラーニングを中核技術として使用している旨が示されず、単なるバイトコードデコンパイラであるため、IN1を満たさず除外（EX‑A）となります。
zhang_novel_2024-1,exclude,0.96,目的がマルウェア検出（分類）であり、デコンパイルは特徴抽出の前処理に過ぎないため、EX-A1（分類・識別が主目的）に該当する。
zhou_fidelitygpt_2025,include,0.92,ML/DL（RAG/LLM）を中核に用い、デコンパイル結果の歪み検出と修正を主目的とし、入力はデコンパイラ出力、出力は高忠実度のコード（擬似コード/ソースに近い形）を提供しているため、IN1・IN2・IN3 をすべて満たす。
zhou_decompiling_2025,exclude,0.96,本稿はRustバイナリのデコンパイル品質をベンチマーク評価する経験的研究で、ML/DL手法の提案や利用が記載されていない。目的はデコンパイルの課題分析であり、新規MLベースの復元手法ではないため、除外基準EX‑C1に該当する。
zou_d-lift_2025,include,0.96,LLMを中核に用いた手法で、デコンパイラ出力を入力とし、可読性と正確性を向上させた高級言語ソースを生成することを主目的としているため、IN1·IN2·IN3 を全て満たす。
wang_proton_2022,exclude,0.99,本稿は機械学習やデコンパイル手法に関する研究ではなく、標準模型と統一理論における陽子の安定性を理論的に議論する物理学論文であるため、目的がデコンパイル（ソース復元）と無関係（EX-A）。
